,precision,recall,f1-score,support
BENIGN,0.59,0.004706570585263382,0.009338644577518665,37607.0
DDoS,0.7402998419844797,0.9670676925730527,0.838624426797079,1066764.0
DoS,0.6148057482206809,0.13019322106303985,0.2148822857188127,416673.0
MQTT,0.9978129790495657,0.7661932041120615,0.866796875,63715.0
RECON,0.9935657273171526,0.8815580286168522,0.9342165722162659,27676.0
SPOOFING,0.02971276523162994,0.9988532110091743,0.05770887166236004,1744.0
accuracy,0.7192609989350623,0.7192609989350623,0.7192609989350623,0.7192609989350623
macro avg,0.6610328436339181,0.6247619879932406,0.48692794599533934,1614179.0
weighted avg,0.7181432197141854,0.7192609989350623,0.6602026033588358,1614179.0
