,precision,recall,f1-score,support
Benign,0.8217503498950315,0.9992022761719893,0.901829963400732,37607.0
Attack,0.9999808728484345,0.9948299221348597,0.9973987471633753,1576572.0
accuracy,0.9949317888536525,0.9949317888536525,0.9949317888536525,0.9949317888536525
macro avg,0.910865611371733,0.9970160991534245,0.9496143552820536,1614179.0
weighted avg,0.9958284738414417,0.9949317888536525,0.9951721940667475,1614179.0
