,precision,recall,f1-score,support
Benign,0.5449592070369673,0.999973409205733,0.7054608212805072,37607.0
Attack,0.9999993528228572,0.9800827364687436,0.9899408792008569,1576572.0
accuracy,0.9805461476081649,0.9805461476081649,0.9805461476081649,0.9805461476081649
macro avg,0.7724792799299123,0.9900280728372383,0.8477008502406821,1614179.0
weighted avg,0.9893978676328194,0.9805461476081649,0.9833130878975314,1614179.0
