,precision,recall,f1-score,support
BENIGN,0.8487121780445112,0.09024915574228203,0.1631495457385954,37607.0
DDoS,0.7903089376161617,0.5106162187700373,0.6203962763034333,1066764.0
DoS,0.3428477959649214,0.6514340982017073,0.4492543736241911,416673.0
MQTT,0.9917702904906868,0.6033587067409558,0.7502756716141183,63715.0
RECON,0.9666304516529567,0.9001300766006648,0.9321957790749887,27676.0
SPOOFING,0.026427224677773312,0.9805045871559633,0.05146726862302483,1744.0
accuracy,0.5480191478144617,0.5480191478144617,0.5480191478144617,0.5480191478144617
macro avg,0.6611161464078351,0.6227154738686017,0.4944564858297253,1614179.0
weighted avg,0.6863149995219725,0.5480191478144617,0.5754238963567926,1614179.0
