,precision,recall,f1-score,support
Benign,0.9301854701546934,0.9161858164703379,0.9231325688564999,37607.0
Attack,0.9980014469219937,0.9983597355025926,0.9981805590611202,1576575.0
accuracy,0.9964452583413766,0.9964452583413766,0.9964452583413766,0.9964452583413766
macro avg,0.9640934585383436,0.9572727759864652,0.96065656395881,1614182.0
weighted avg,0.9964214792118544,0.9964452583413766,0.9964321008527984,1614182.0
