,precision,recall,f1-score,support
Benign,0.8757127669855997,0.9637567474140453,0.9176276979555668,37607.0
Attack,0.9991333893694915,0.9967372310229453,0.9979338718327385,1576575.0
accuracy,0.9959688560521676,0.9959688560521676,0.9959688560521676,0.9959688560521676
macro avg,0.9374230781775457,0.9802469892184953,0.9577807848941526,1614182.0
weighted avg,0.9962579519367912,0.9959688560521676,0.9960629091525706,1614182.0
