,precision,recall,f1-score,support
Benign,0.8780675036525271,0.9428829739144309,0.9093217079112706,37607.0
Attack,0.9986351471219904,0.996876768076561,0.9977551828865707,1576572.0
accuracy,0.9956188254214682,0.9956188254214682,0.9956188254214682,0.9956188254214682
macro avg,0.9383513253872587,0.9698798709954959,0.9535384453989206,1614179.0
weighted avg,0.9958261727963698,0.9956188254214682,0.9956948675848625,1614179.0
