,precision,recall,f1-score,support
Benign,0.910496381939067,0.9067194937112771,0.9086040128966932,37607.0
Attack,0.997775139402611,0.9978738681138571,0.9978245013160816,1576572.0
accuracy,0.9957501615372273,0.9957501615372273,0.9957501615372273,0.9957501615372273
macro avg,0.9541357606708389,0.9522966809125671,0.9532142571063874,1614179.0
weighted avg,0.9957417266076661,0.9957501615372273,0.9957458502445538,1614179.0
