,precision,recall,f1-score,support
Benign,0.8732605117462218,0.9311032520541389,0.9012547455118718,37607.0
Attack,0.9983539601837517,0.996776550642787,0.9975646318398123,1576572.0
accuracy,0.9952464999234906,0.9952464999234906,0.9952464999234906,0.9952464999234906
macro avg,0.9358072359649867,0.963939901348463,0.9494096886758421,1614179.0
weighted avg,0.9954395440530808,0.9952464999234906,0.9953208126009703,1614179.0
