,precision,recall,f1-score,support
BENIGN,0.9123846416771106,0.851756321961337,0.8810286735886681,37607.0
DDoS,0.7694514522871784,0.5961177917515027,0.6717838770897608,1066764.0
DoS,0.34425739964561536,0.5422789573598481,0.4211525951937612,416673.0
MQTT,0.9925041067925552,0.9767087812916896,0.9845430958106569,63715.0
RECON,0.9692959035776947,0.9182324035265211,0.9430734404571938,27676.0
SPOOFING,0.1384050081654872,0.5831422018348624,0.2237131544214694,1744.0
accuracy,0.6087075844748321,0.6087075844748321,0.6087075844748321,0.6087075844748321
macro avg,0.6877164186909402,0.7447060762876269,0.6875491394269183,1614179.0
weighted avg,0.6745738438399413,0.6087075844748321,0.628475179093261,1614179.0
